29,28298;53
29,53879;53
29,84837;53
30,13704;55
30,44382;57
30,9787;55
31,5379;53
31,84229;57
32,08046;55
32,33995;55
32,67634;53
33,81372;53
34,10336;53
34,35875;53
34,61412;55
34,89268;57
35,49855;55
36,05556;53
36,33515;57
36,5831;55
36,84724;55
37,21465;53
