6,249369;53
6,569476;53
6,862649;53
7,166011;55
7,486211;57
8,055931;55
8,650638;53
8,955887;57
9,241021;55
9,547677;55
9,870123;53
11,17216;53
11,48109;53
11,77815;53
12,08327;55
12,37084;57
12,94081;55
13,54364;53
13,81427;57
14,12419;55
14,37603;55
14,71029;53
